source,target,type,id,weight
2RfVkyHaroE,_YPOEaCcv18,Undirected,7165,2
2RfVkyHaroE,Tudif3veKJQ,Undirected,7167,1
2RfVkyHaroE,18mFt510vzw,Undirected,7168,1
2RfVkyHaroE,oyP14K2BxNk,Undirected,7169,1
2RfVkyHaroE,gvmgV1PIfAU,Undirected,7170,2
2RfVkyHaroE,aGMQJ3H9OA4,Undirected,7171,1
2RfVkyHaroE,kR8uTUOON-o,Undirected,7173,2
2RfVkyHaroE,r0g8pjc8Y_E,Undirected,7174,1
2RfVkyHaroE,D7A9dDR4cnM,Undirected,7175,1
2RfVkyHaroE,1Y4_m5ZBe10,Undirected,7176,1
2RfVkyHaroE,XeyfrAdZ6sY,Undirected,7177,4
2RfVkyHaroE,XC4032bWf3g,Undirected,7178,1
2RfVkyHaroE,ZJCFUnFxNCo,Undirected,7179,10
2RfVkyHaroE,JT1stG_gSXY,Undirected,7180,1
2RfVkyHaroE,abAZzk4FHE0,Undirected,7181,1
2RfVkyHaroE,oCYr6oAGMTA,Undirected,7182,2
2RfVkyHaroE,U0G3_pXo-hg,Undirected,7183,1
2RfVkyHaroE,6UU5DabYb4M,Undirected,7184,11
2RfVkyHaroE,vj7akJedRaY,Undirected,7185,3
2RfVkyHaroE,fQ9tfsDHi7k,Undirected,7186,3
2RfVkyHaroE,zTBUsDX0UrA,Undirected,7187,1
2RfVkyHaroE,r98COqRmfoE,Undirected,7188,2
2RfVkyHaroE,Zj1929uScwU,Undirected,7189,1
2RfVkyHaroE,J_xyP7MtTFs,Undirected,7190,3
2RfVkyHaroE,bdM1TsQ4HmA,Undirected,7191,2
2RfVkyHaroE,B5TNlFhYpao,Undirected,7193,1
2RfVkyHaroE,CgZ3_RW7NM0,Undirected,7194,1
2RfVkyHaroE,PuuszllCSBI,Undirected,7195,1
2RfVkyHaroE,vujyCfl8yKI,Undirected,7197,2
2RfVkyHaroE,8EZC8hy4NJU,Undirected,7198,1
2RfVkyHaroE,S9nZEO6t0t4,Undirected,7199,3
2RfVkyHaroE,uiDg_r5EmY0,Undirected,7200,5
2RfVkyHaroE,XTwWRTe7JII,Undirected,7201,1
2RfVkyHaroE,-cupMVi-Ius,Undirected,7202,6
2RfVkyHaroE,ESLahwPlynM,Undirected,7204,1
2RfVkyHaroE,sjIc10OxBtE,Undirected,7205,3
2RfVkyHaroE,txdVNHMpWjE,Undirected,7206,1
2RfVkyHaroE,jbV8fR9SXGw,Undirected,7207,1
2RfVkyHaroE,VPLPRICA5Ms,Undirected,7208,3
2RfVkyHaroE,em0kHm7ieb0,Undirected,7210,2
2RfVkyHaroE,pPMlPXCuR0w,Undirected,7211,2
2RfVkyHaroE,FNOhlI9qzZM,Undirected,7212,8
2RfVkyHaroE,NafUC299XGc,Undirected,7213,1
2RfVkyHaroE,Qgh3SiTljto,Undirected,7214,1
2RfVkyHaroE,zypX7QE4kDA,Undirected,7216,1
2RfVkyHaroE,6DK1kg5ojL8,Undirected,7218,1
2RfVkyHaroE,ZZzdUmU71Mg,Undirected,7221,1
PDjPmEvR1CY,KA0j-nf-IsA,Undirected,7222,3
PDjPmEvR1CY,PUpo6ZPTBaQ,Undirected,7223,4
PDjPmEvR1CY,vQUPb47wA7Y,Undirected,7224,3
PDjPmEvR1CY,6UMvo0JDcjM,Undirected,7225,3
PDjPmEvR1CY,ZmOhkDEvvgw,Undirected,7226,4
PDjPmEvR1CY,hY05f566QuM,Undirected,7227,1
PDjPmEvR1CY,sXV2PtbRQlE,Undirected,7228,6
PDjPmEvR1CY,qbvKh_sJ9y0,Undirected,7229,1
PDjPmEvR1CY,kkaknv0K23c,Undirected,7230,5
PDjPmEvR1CY,upKHhK74U1E,Undirected,7231,9
PDjPmEvR1CY,SiiVMNud1xQ,Undirected,7232,3
PDjPmEvR1CY,RuBYicKt8S8,Undirected,7234,5
PDjPmEvR1CY,73h1iNQ8XRk,Undirected,7235,5
PDjPmEvR1CY,Oab5owWeeiU,Undirected,7236,1
PDjPmEvR1CY,DhvQ-n3hBTs,Undirected,7237,2
PDjPmEvR1CY,hVvV09YYrzQ,Undirected,7238,3
PDjPmEvR1CY,N8nGlCXS8IQ,Undirected,7239,4
PDjPmEvR1CY,DixSIcMmi3Y,Undirected,7241,1
PDjPmEvR1CY,TW-nK6Azx64,Undirected,7242,6
PDjPmEvR1CY,DUhLBmuDUPI,Undirected,7243,8
PDjPmEvR1CY,wy6gmUL-_9I,Undirected,7244,2
PDjPmEvR1CY,lKBbKjvxXIo,Undirected,7245,3
PDjPmEvR1CY,kYGaFwNtQGo,Undirected,7247,7
PDjPmEvR1CY,UBMtCqbPxlU,Undirected,7248,9
PDjPmEvR1CY,CMNPokWoIqU,Undirected,7250,1
PDjPmEvR1CY,gjTxbg5q5pw,Undirected,7251,6
PDjPmEvR1CY,alYzD1Omx70,Undirected,7252,2
PDjPmEvR1CY,2VetFDBORfQ,Undirected,7254,5
PDjPmEvR1CY,udZ9lRPyH2Y,Undirected,7255,7
PDjPmEvR1CY,RYhgoHYZy9g,Undirected,7256,2
PDjPmEvR1CY,vrJuvyldbhc,Undirected,7257,2
PDjPmEvR1CY,EWA7rRtbyh8,Undirected,7259,3
PDjPmEvR1CY,rjzTcilSLo4,Undirected,7260,6
PDjPmEvR1CY,MjPnrjniX10,Undirected,7261,7
PDjPmEvR1CY,K3C_S5Tofhk,Undirected,7262,1
PDjPmEvR1CY,gP0ir3r13BM,Undirected,7263,12
PDjPmEvR1CY,GOxPBmp4rzc,Undirected,7264,6
PDjPmEvR1CY,lgdZAWJifK8,Undirected,7265,4
PDjPmEvR1CY,TYjBcVjp_gU,Undirected,7266,2
PDjPmEvR1CY,TFSzbhCWiNI,Undirected,7268,9
PDjPmEvR1CY,HZmriXolC7c,Undirected,7269,4
PDjPmEvR1CY,W6lFgI2M4vY,Undirected,7270,1
PDjPmEvR1CY,HY-F9eSFwXA,Undirected,7271,2
PDjPmEvR1CY,6TKcPmaaRfg,Undirected,7273,6
PDjPmEvR1CY,VmLmYXAqTrE,Undirected,7274,2
PDjPmEvR1CY,MgoqfLLadJ8,Undirected,7275,9
PDjPmEvR1CY,KzRwlDUFKZs,Undirected,7276,12
PDjPmEvR1CY,jReZYXO-j0g,Undirected,7277,5
PDjPmEvR1CY,7XIXfLX5_mo,Undirected,7278,7
PDjPmEvR1CY,O3xDQW_uVQI,Undirected,7279,1
PDjPmEvR1CY,TYwIbOmzb8Q,Undirected,7280,2
PDjPmEvR1CY,uwQXD5WECrw,Undirected,7281,4
PDjPmEvR1CY,aIWAl6Ivivs,Undirected,7282,3
PDjPmEvR1CY,Wa364ppBmNE,Undirected,7283,1
PDjPmEvR1CY,Wm8nU3jZMj0,Undirected,7285,3
PDjPmEvR1CY,iCrlUmqwBtg,Undirected,7286,1
PDjPmEvR1CY,wyRjByrxLVw,Undirected,7287,1
PDjPmEvR1CY,-3KPZGkGvyc,Undirected,7288,1
PDjPmEvR1CY,Xokfvvyn4iY,Undirected,7289,8
PDjPmEvR1CY,r4fvVjcEWxI,Undirected,7290,3
PDjPmEvR1CY,0q50QyJiFrQ,Undirected,7291,11
PDjPmEvR1CY,cxzGSPtCRvU,Undirected,7292,1
PDjPmEvR1CY,bQm7Haj63y8,Undirected,7293,2
PDjPmEvR1CY,QgLEC3JdQWs,Undirected,7294,9
PDjPmEvR1CY,5Wt7JvCBX3Y,Undirected,7295,1
PDjPmEvR1CY,zCyzAqHrOzc,Undirected,7296,4
PDjPmEvR1CY,_YPOEaCcv18,Undirected,7297,5
PDjPmEvR1CY,Tudif3veKJQ,Undirected,7299,1
PDjPmEvR1CY,18mFt510vzw,Undirected,7300,10
PDjPmEvR1CY,PV0YTf4G61A,Undirected,7302,1
PDjPmEvR1CY,oyP14K2BxNk,Undirected,7303,4
PDjPmEvR1CY,gvmgV1PIfAU,Undirected,7304,4
PDjPmEvR1CY,kR8uTUOON-o,Undirected,7307,2
PDjPmEvR1CY,D7A9dDR4cnM,Undirected,7308,2
PDjPmEvR1CY,1Y4_m5ZBe10,Undirected,7309,7
PDjPmEvR1CY,tU1g2DqYsmk,Undirected,7310,1
PDjPmEvR1CY,XeyfrAdZ6sY,Undirected,7311,2
PDjPmEvR1CY,XC4032bWf3g,Undirected,7312,3
PDjPmEvR1CY,ZJCFUnFxNCo,Undirected,7313,1
PDjPmEvR1CY,abAZzk4FHE0,Undirected,7314,2
PDjPmEvR1CY,oCYr6oAGMTA,Undirected,7316,2
PDjPmEvR1CY,U0G3_pXo-hg,Undirected,7317,4
PDjPmEvR1CY,6UU5DabYb4M,Undirected,7318,1
PDjPmEvR1CY,vj7akJedRaY,Undirected,7319,1
PDjPmEvR1CY,fQ9tfsDHi7k,Undirected,7320,2
PDjPmEvR1CY,zTBUsDX0UrA,Undirected,7321,3
PDjPmEvR1CY,r98COqRmfoE,Undirected,7322,1
PDjPmEvR1CY,Zj1929uScwU,Undirected,7323,1
PDjPmEvR1CY,J_xyP7MtTFs,Undirected,7324,2
PDjPmEvR1CY,bdM1TsQ4HmA,Undirected,7326,9
PDjPmEvR1CY,B5TNlFhYpao,Undirected,7327,2
PDjPmEvR1CY,CgZ3_RW7NM0,Undirected,7328,1
PDjPmEvR1CY,PuuszllCSBI,Undirected,7329,2
PDjPmEvR1CY,8EZC8hy4NJU,Undirected,7330,4
PDjPmEvR1CY,S9nZEO6t0t4,Undirected,7331,6
PDjPmEvR1CY,uiDg_r5EmY0,Undirected,7332,8
PDjPmEvR1CY,XTwWRTe7JII,Undirected,7333,2
PDjPmEvR1CY,-cupMVi-Ius,Undirected,7334,2
PDjPmEvR1CY,ESLahwPlynM,Undirected,7336,1
PDjPmEvR1CY,sjIc10OxBtE,Undirected,7337,5
PDjPmEvR1CY,q8x-rx9G2gE,Undirected,7338,2
PDjPmEvR1CY,880ClWgfgOk,Undirected,7339,3
PDjPmEvR1CY,UNUqUWvMvmM,Undirected,7340,3
PDjPmEvR1CY,3JIrmvl_p6Y,Undirected,7341,3
PDjPmEvR1CY,VPLPRICA5Ms,Undirected,7342,6
PDjPmEvR1CY,em0kHm7ieb0,Undirected,7343,3
PDjPmEvR1CY,pPMlPXCuR0w,Undirected,7344,2
PDjPmEvR1CY,FNOhlI9qzZM,Undirected,7345,5
PDjPmEvR1CY,uCO8eshXlv8,Undirected,7346,1
PDjPmEvR1CY,NafUC299XGc,Undirected,7347,2
PDjPmEvR1CY,Qgh3SiTljto,Undirected,7348,4
PDjPmEvR1CY,6DK1kg5ojL8,Undirected,7353,2
PDjPmEvR1CY,ZZzdUmU71Mg,Undirected,7354,2
KA0j-nf-IsA,PUpo6ZPTBaQ,Undirected,7355,1
KA0j-nf-IsA,ZmOhkDEvvgw,Undirected,7356,4
KA0j-nf-IsA,sXV2PtbRQlE,Undirected,7357,1
KA0j-nf-IsA,upKHhK74U1E,Undirected,7358,4
KA0j-nf-IsA,RuBYicKt8S8,Undirected,7360,7
KA0j-nf-IsA,DhvQ-n3hBTs,Undirected,7361,2
KA0j-nf-IsA,hVvV09YYrzQ,Undirected,7362,1
KA0j-nf-IsA,N8nGlCXS8IQ,Undirected,7363,1
KA0j-nf-IsA,TW-nK6Azx64,Undirected,7365,3
KA0j-nf-IsA,DUhLBmuDUPI,Undirected,7367,2
KA0j-nf-IsA,kYGaFwNtQGo,Undirected,7368,1
KA0j-nf-IsA,UBMtCqbPxlU,Undirected,7369,1
KA0j-nf-IsA,gjTxbg5q5pw,Undirected,7371,7
KA0j-nf-IsA,alYzD1Omx70,Undirected,7372,1
KA0j-nf-IsA,2VetFDBORfQ,Undirected,7373,5
KA0j-nf-IsA,WQozLYRum2I,Undirected,7374,1
KA0j-nf-IsA,udZ9lRPyH2Y,Undirected,7375,2
KA0j-nf-IsA,RYhgoHYZy9g,Undirected,7376,5
KA0j-nf-IsA,vrJuvyldbhc,Undirected,7377,1
KA0j-nf-IsA,EWA7rRtbyh8,Undirected,7379,2
KA0j-nf-IsA,rjzTcilSLo4,Undirected,7380,3
KA0j-nf-IsA,MjPnrjniX10,Undirected,7381,1
KA0j-nf-IsA,4QuYrdP-aD8,Undirected,7382,1
KA0j-nf-IsA,gP0ir3r13BM,Undirected,7383,1
KA0j-nf-IsA,GOxPBmp4rzc,Undirected,7384,5
KA0j-nf-IsA,lgdZAWJifK8,Undirected,7385,1
KA0j-nf-IsA,TFSzbhCWiNI,Undirected,7387,2
KA0j-nf-IsA,HZmriXolC7c,Undirected,7388,1
KA0j-nf-IsA,6TKcPmaaRfg,Undirected,7390,1
KA0j-nf-IsA,MgoqfLLadJ8,Undirected,7391,5
KA0j-nf-IsA,KzRwlDUFKZs,Undirected,7392,1
KA0j-nf-IsA,7XIXfLX5_mo,Undirected,7393,1
KA0j-nf-IsA,uwQXD5WECrw,Undirected,7394,1
KA0j-nf-IsA,-3KPZGkGvyc,Undirected,7396,1
KA0j-nf-IsA,Xokfvvyn4iY,Undirected,7397,1
KA0j-nf-IsA,0q50QyJiFrQ,Undirected,7398,4
KA0j-nf-IsA,bQm7Haj63y8,Undirected,7399,1
KA0j-nf-IsA,zCyzAqHrOzc,Undirected,7400,2
KA0j-nf-IsA,_YPOEaCcv18,Undirected,7401,3
KA0j-nf-IsA,oyP14K2BxNk,Undirected,7402,1
KA0j-nf-IsA,gvmgV1PIfAU,Undirected,7404,5
KA0j-nf-IsA,1Y4_m5ZBe10,Undirected,7406,2
KA0j-nf-IsA,XC4032bWf3g,Undirected,7407,3
KA0j-nf-IsA,ZJCFUnFxNCo,Undirected,7408,1
KA0j-nf-IsA,U0G3_pXo-hg,Undirected,7409,2
KA0j-nf-IsA,vj7akJedRaY,Undirected,7410,1
KA0j-nf-IsA,fQ9tfsDHi7k,Undirected,7411,2
KA0j-nf-IsA,J_xyP7MtTFs,Undirected,7412,1
KA0j-nf-IsA,bdM1TsQ4HmA,Undirected,7413,1
KA0j-nf-IsA,CgZ3_RW7NM0,Undirected,7414,1
KA0j-nf-IsA,PuuszllCSBI,Undirected,7415,1
KA0j-nf-IsA,S9nZEO6t0t4,Undirected,7416,1
KA0j-nf-IsA,uiDg_r5EmY0,Undirected,7417,2
KA0j-nf-IsA,XTwWRTe7JII,Undirected,7418,1
KA0j-nf-IsA,-cupMVi-Ius,Undirected,7419,1
KA0j-nf-IsA,sjIc10OxBtE,Undirected,7420,1
KA0j-nf-IsA,880ClWgfgOk,Undirected,7421,2
KA0j-nf-IsA,UNUqUWvMvmM,Undirected,7422,1
KA0j-nf-IsA,3JIrmvl_p6Y,Undirected,7423,3
KA0j-nf-IsA,em0kHm7ieb0,Undirected,7425,1
KA0j-nf-IsA,NafUC299XGc,Undirected,7426,1
KA0j-nf-IsA,zypX7QE4kDA,Undirected,7427,1
PUpo6ZPTBaQ,vQUPb47wA7Y,Undirected,7428,4
PUpo6ZPTBaQ,6UMvo0JDcjM,Undirected,7429,3
PUpo6ZPTBaQ,ZmOhkDEvvgw,Undirected,7430,1
PUpo6ZPTBaQ,hY05f566QuM,Undirected,7431,5
PUpo6ZPTBaQ,sXV2PtbRQlE,Undirected,7432,4
PUpo6ZPTBaQ,qbvKh_sJ9y0,Undirected,7433,1
PUpo6ZPTBaQ,kkaknv0K23c,Undirected,7434,4
PUpo6ZPTBaQ,upKHhK74U1E,Undirected,7435,3
PUpo6ZPTBaQ,SiiVMNud1xQ,Undirected,7436,5
PUpo6ZPTBaQ,RuBYicKt8S8,Undirected,7438,2
PUpo6ZPTBaQ,73h1iNQ8XRk,Undirected,7439,2
PUpo6ZPTBaQ,DhvQ-n3hBTs,Undirected,7440,5
PUpo6ZPTBaQ,hVvV09YYrzQ,Undirected,7441,1
PUpo6ZPTBaQ,N8nGlCXS8IQ,Undirected,7442,3
PUpo6ZPTBaQ,DixSIcMmi3Y,Undirected,7444,3
PUpo6ZPTBaQ,TW-nK6Azx64,Undirected,7445,3
PUpo6ZPTBaQ,DUhLBmuDUPI,Undirected,7447,11
PUpo6ZPTBaQ,lKBbKjvxXIo,Undirected,7448,3
PUpo6ZPTBaQ,kYGaFwNtQGo,Undirected,7450,5
PUpo6ZPTBaQ,UBMtCqbPxlU,Undirected,7451,8
PUpo6ZPTBaQ,gjTxbg5q5pw,Undirected,7453,3
PUpo6ZPTBaQ,alYzD1Omx70,Undirected,7454,2
PUpo6ZPTBaQ,2VetFDBORfQ,Undirected,7456,2
PUpo6ZPTBaQ,RavczTj090o,Undirected,7457,4
PUpo6ZPTBaQ,WQozLYRum2I,Undirected,7458,4
PUpo6ZPTBaQ,udZ9lRPyH2Y,Undirected,7459,1
PUpo6ZPTBaQ,RYhgoHYZy9g,Undirected,7460,4
PUpo6ZPTBaQ,vrJuvyldbhc,Undirected,7461,4
PUpo6ZPTBaQ,rjzTcilSLo4,Undirected,7463,5
PUpo6ZPTBaQ,MjPnrjniX10,Undirected,7464,6
PUpo6ZPTBaQ,4QuYrdP-aD8,Undirected,7465,2
PUpo6ZPTBaQ,K3C_S5Tofhk,Undirected,7466,1
PUpo6ZPTBaQ,gP0ir3r13BM,Undirected,7467,2
PUpo6ZPTBaQ,GOxPBmp4rzc,Undirected,7468,3
PUpo6ZPTBaQ,lgdZAWJifK8,Undirected,7469,2
PUpo6ZPTBaQ,TFSzbhCWiNI,Undirected,7471,8
PUpo6ZPTBaQ,HZmriXolC7c,Undirected,7472,8
PUpo6ZPTBaQ,W6lFgI2M4vY,Undirected,7473,1
PUpo6ZPTBaQ,HY-F9eSFwXA,Undirected,7474,1
PUpo6ZPTBaQ,6TKcPmaaRfg,Undirected,7476,6
PUpo6ZPTBaQ,MgoqfLLadJ8,Undirected,7477,5
PUpo6ZPTBaQ,KzRwlDUFKZs,Undirected,7478,7
PUpo6ZPTBaQ,jReZYXO-j0g,Undirected,7479,3
PUpo6ZPTBaQ,7XIXfLX5_mo,Undirected,7480,3
PUpo6ZPTBaQ,TYwIbOmzb8Q,Undirected,7481,5
PUpo6ZPTBaQ,uwQXD5WECrw,Undirected,7482,6
PUpo6ZPTBaQ,aIWAl6Ivivs,Undirected,7483,2
PUpo6ZPTBaQ,5V76j0ISw0I,Undirected,7484,1
PUpo6ZPTBaQ,Wm8nU3jZMj0,Undirected,7486,9
PUpo6ZPTBaQ,wyRjByrxLVw,Undirected,7487,8
PUpo6ZPTBaQ,-3KPZGkGvyc,Undirected,7488,5
PUpo6ZPTBaQ,Xokfvvyn4iY,Undirected,7489,2
PUpo6ZPTBaQ,r4fvVjcEWxI,Undirected,7490,4
PUpo6ZPTBaQ,0q50QyJiFrQ,Undirected,7492,4
PUpo6ZPTBaQ,bQm7Haj63y8,Undirected,7493,2
PUpo6ZPTBaQ,QgLEC3JdQWs,Undirected,7494,2
PUpo6ZPTBaQ,5Wt7JvCBX3Y,Undirected,7495,4
PUpo6ZPTBaQ,zCyzAqHrOzc,Undirected,7496,4
PUpo6ZPTBaQ,_YPOEaCcv18,Undirected,7497,1
PUpo6ZPTBaQ,18mFt510vzw,Undirected,7499,7
PUpo6ZPTBaQ,oyP14K2BxNk,Undirected,7500,2
PUpo6ZPTBaQ,D7A9dDR4cnM,Undirected,7503,1
PUpo6ZPTBaQ,1Y4_m5ZBe10,Undirected,7504,4
PUpo6ZPTBaQ,XeyfrAdZ6sY,Undirected,7505,3
PUpo6ZPTBaQ,XC4032bWf3g,Undirected,7506,2
PUpo6ZPTBaQ,ZJCFUnFxNCo,Undirected,7507,6
PUpo6ZPTBaQ,abAZzk4FHE0,Undirected,7508,1
PUpo6ZPTBaQ,JluZykDeDKA,Undirected,7509,2
PUpo6ZPTBaQ,U0G3_pXo-hg,Undirected,7510,1
PUpo6ZPTBaQ,6UU5DabYb4M,Undirected,7511,6
PUpo6ZPTBaQ,vj7akJedRaY,Undirected,7512,5
PUpo6ZPTBaQ,fQ9tfsDHi7k,Undirected,7513,1
PUpo6ZPTBaQ,zTBUsDX0UrA,Undirected,7514,5
PUpo6ZPTBaQ,r98COqRmfoE,Undirected,7515,1
PUpo6ZPTBaQ,J_xyP7MtTFs,Undirected,7516,6
PUpo6ZPTBaQ,bdM1TsQ4HmA,Undirected,7518,6
PUpo6ZPTBaQ,B5TNlFhYpao,Undirected,7519,4
PUpo6ZPTBaQ,PuuszllCSBI,Undirected,7520,1
PUpo6ZPTBaQ,vujyCfl8yKI,Undirected,7521,1
PUpo6ZPTBaQ,S9nZEO6t0t4,Undirected,7522,4
PUpo6ZPTBaQ,uiDg_r5EmY0,Undirected,7523,5
PUpo6ZPTBaQ,XTwWRTe7JII,Undirected,7524,3
PUpo6ZPTBaQ,-cupMVi-Ius,Undirected,7525,2
PUpo6ZPTBaQ,sjIc10OxBtE,Undirected,7527,4
PUpo6ZPTBaQ,q8x-rx9G2gE,Undirected,7528,1
PUpo6ZPTBaQ,sf2TMa8hma0,Undirected,7529,2
PUpo6ZPTBaQ,880ClWgfgOk,Undirected,7530,2
PUpo6ZPTBaQ,3JIrmvl_p6Y,Undirected,7531,4
PUpo6ZPTBaQ,VPLPRICA5Ms,Undirected,7532,3
PUpo6ZPTBaQ,em0kHm7ieb0,Undirected,7534,2
PUpo6ZPTBaQ,pPMlPXCuR0w,Undirected,7535,3
PUpo6ZPTBaQ,FNOhlI9qzZM,Undirected,7536,11
PUpo6ZPTBaQ,NafUC299XGc,Undirected,7537,2
PUpo6ZPTBaQ,6DK1kg5ojL8,Undirected,7540,3
PUpo6ZPTBaQ,ZZzdUmU71Mg,Undirected,7541,4
vQUPb47wA7Y,6UMvo0JDcjM,Undirected,7542,3
vQUPb47wA7Y,ZmOhkDEvvgw,Undirected,7543,2
vQUPb47wA7Y,hY05f566QuM,Undirected,7544,1
vQUPb47wA7Y,sXV2PtbRQlE,Undirected,7545,5
vQUPb47wA7Y,qbvKh_sJ9y0,Undirected,7546,1
vQUPb47wA7Y,kkaknv0K23c,Undirected,7547,2
vQUPb47wA7Y,upKHhK74U1E,Undirected,7548,3
vQUPb47wA7Y,SiiVMNud1xQ,Undirected,7549,3
vQUPb47wA7Y,RuBYicKt8S8,Undirected,7550,4
vQUPb47wA7Y,DhvQ-n3hBTs,Undirected,7551,4
vQUPb47wA7Y,hVvV09YYrzQ,Undirected,7552,1
vQUPb47wA7Y,N8nGlCXS8IQ,Undirected,7553,1
vQUPb47wA7Y,TW-nK6Azx64,Undirected,7555,1
vQUPb47wA7Y,DUhLBmuDUPI,Undirected,7557,1
vQUPb47wA7Y,wy6gmUL-_9I,Undirected,7558,3
vQUPb47wA7Y,lKBbKjvxXIo,Undirected,7559,5
vQUPb47wA7Y,kYGaFwNtQGo,Undirected,7560,1
vQUPb47wA7Y,UBMtCqbPxlU,Undirected,7561,2
vQUPb47wA7Y,gjTxbg5q5pw,Undirected,7563,1
vQUPb47wA7Y,alYzD1Omx70,Undirected,7564,1
vQUPb47wA7Y,2VetFDBORfQ,Undirected,7565,3
vQUPb47wA7Y,WQozLYRum2I,Undirected,7566,4
vQUPb47wA7Y,udZ9lRPyH2Y,Undirected,7567,3
vQUPb47wA7Y,RYhgoHYZy9g,Undirected,7568,1
vQUPb47wA7Y,vrJuvyldbhc,Undirected,7569,4
vQUPb47wA7Y,rjzTcilSLo4,Undirected,7571,3
vQUPb47wA7Y,MjPnrjniX10,Undirected,7572,1
vQUPb47wA7Y,4QuYrdP-aD8,Undirected,7573,1
vQUPb47wA7Y,TFSzbhCWiNI,Undirected,7574,2
vQUPb47wA7Y,HZmriXolC7c,Undirected,7575,3
vQUPb47wA7Y,6TKcPmaaRfg,Undirected,7577,3
vQUPb47wA7Y,MgoqfLLadJ8,Undirected,7578,2
vQUPb47wA7Y,KzRwlDUFKZs,Undirected,7579,2
vQUPb47wA7Y,jReZYXO-j0g,Undirected,7580,3
vQUPb47wA7Y,7XIXfLX5_mo,Undirected,7581,1
vQUPb47wA7Y,TYwIbOmzb8Q,Undirected,7582,2
vQUPb47wA7Y,aIWAl6Ivivs,Undirected,7583,1
vQUPb47wA7Y,Wm8nU3jZMj0,Undirected,7585,1
vQUPb47wA7Y,wyRjByrxLVw,Undirected,7586,1
vQUPb47wA7Y,-3KPZGkGvyc,Undirected,7587,2
vQUPb47wA7Y,r4fvVjcEWxI,Undirected,7588,5
vQUPb47wA7Y,0q50QyJiFrQ,Undirected,7589,2
vQUPb47wA7Y,bQm7Haj63y8,Undirected,7590,3
vQUPb47wA7Y,QgLEC3JdQWs,Undirected,7591,1
vQUPb47wA7Y,5Wt7JvCBX3Y,Undirected,7592,5
vQUPb47wA7Y,zCyzAqHrOzc,Undirected,7593,3
vQUPb47wA7Y,_YPOEaCcv18,Undirected,7594,2
vQUPb47wA7Y,18mFt510vzw,Undirected,7595,2
vQUPb47wA7Y,oyP14K2BxNk,Undirected,7597,8
vQUPb47wA7Y,gvmgV1PIfAU,Undirected,7598,3
vQUPb47wA7Y,kR8uTUOON-o,Undirected,7600,2
vQUPb47wA7Y,1Y4_m5ZBe10,Undirected,7601,1
vQUPb47wA7Y,tU1g2DqYsmk,Undirected,7602,1
vQUPb47wA7Y,XeyfrAdZ6sY,Undirected,7603,2
vQUPb47wA7Y,XC4032bWf3g,Undirected,7604,3
vQUPb47wA7Y,ZJCFUnFxNCo,Undirected,7605,2
vQUPb47wA7Y,oCYr6oAGMTA,Undirected,7606,1
vQUPb47wA7Y,U0G3_pXo-hg,Undirected,7607,1
vQUPb47wA7Y,6UU5DabYb4M,Undirected,7608,6
vQUPb47wA7Y,vj7akJedRaY,Undirected,7609,2
vQUPb47wA7Y,fQ9tfsDHi7k,Undirected,7610,2
vQUPb47wA7Y,zTBUsDX0UrA,Undirected,7611,2
vQUPb47wA7Y,J_xyP7MtTFs,Undirected,7612,1
vQUPb47wA7Y,bdM1TsQ4HmA,Undirected,7613,4
vQUPb47wA7Y,B5TNlFhYpao,Undirected,7614,1
vQUPb47wA7Y,PuuszllCSBI,Undirected,7615,4
vQUPb47wA7Y,S9nZEO6t0t4,Undirected,7616,2
vQUPb47wA7Y,uiDg_r5EmY0,Undirected,7617,1
vQUPb47wA7Y,XTwWRTe7JII,Undirected,7618,1
vQUPb47wA7Y,-cupMVi-Ius,Undirected,7619,2
vQUPb47wA7Y,sjIc10OxBtE,Undirected,7620,2
vQUPb47wA7Y,sf2TMa8hma0,Undirected,7621,2
vQUPb47wA7Y,880ClWgfgOk,Undirected,7622,4
vQUPb47wA7Y,UNUqUWvMvmM,Undirected,7623,1
vQUPb47wA7Y,3JIrmvl_p6Y,Undirected,7624,1
vQUPb47wA7Y,em0kHm7ieb0,Undirected,7626,1
vQUPb47wA7Y,pPMlPXCuR0w,Undirected,7628,2
vQUPb47wA7Y,SJYFo9PMipQ,Undirected,7629,1
vQUPb47wA7Y,FNOhlI9qzZM,Undirected,7630,5
vQUPb47wA7Y,uCO8eshXlv8,Undirected,7631,1
vQUPb47wA7Y,Qgh3SiTljto,Undirected,7632,1
vQUPb47wA7Y,6DK1kg5ojL8,Undirected,7634,2
vQUPb47wA7Y,ZZzdUmU71Mg,Undirected,7637,1
6UMvo0JDcjM,ZmOhkDEvvgw,Undirected,7638,1
6UMvo0JDcjM,sXV2PtbRQlE,Undirected,7639,9
6UMvo0JDcjM,kkaknv0K23c,Undirected,7640,5
6UMvo0JDcjM,SiiVMNud1xQ,Undirected,7641,7
6UMvo0JDcjM,RuBYicKt8S8,Undirected,7643,1
6UMvo0JDcjM,73h1iNQ8XRk,Undirected,7644,1
6UMvo0JDcjM,DhvQ-n3hBTs,Undirected,7645,5
6UMvo0JDcjM,hVvV09YYrzQ,Undirected,7646,1
6UMvo0JDcjM,N8nGlCXS8IQ,Undirected,7647,2
6UMvo0JDcjM,TW-nK6Azx64,Undirected,7649,1
6UMvo0JDcjM,DUhLBmuDUPI,Undirected,7650,3
6UMvo0JDcjM,wy6gmUL-_9I,Undirected,7651,7
